sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T08:53:00;4.07;;;3.10;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T08:55:28;5.20;;;3.77;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T08:57:57;3.77;;;3.07;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T09:03:15;4.30;;;3.00;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T09:05:43;3.67;;;2.57;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T09:08:12;4.10;;;2.87;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T09:10:40;3.30;;;3.00;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T09:13:09;3.97;;;3.50;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T09:15:37;5.43;;;2.83;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T09:18:06;5.97;;;3.53;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T09:20:34;3.40;;;2.67;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T09:23:03;5.87;;;3.00;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T09:25:31;5.13;;;2.90;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T09:27:59;3.63;;;2.57;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T09:30:28;5.03;;;2.87;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T09:32:56;3.30;;;2.53;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T09:35:24;2.43;;;2.23;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T09:37:53;3.97;;;2.70;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T09:40:22;3.50;;;3.20;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T09:42:50;4.80;;;2.83;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T09:47:52;4.50;;;3.13;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T09:50:20;4.67;;;2.83;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T09:52:48;4.70;;;2.80;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T09:55:17;5.37;;;2.50;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T09:57:45;4.10;;;2.60;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T10:02:49;5.93;;;2.63;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T10:05:17;5.77;;;2.57;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T10:07:45;2.43;;;2.20;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T10:10:13;2.73;;;2.30;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T10:12:42;3.03;;;2.17;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T10:15:10;3.70;;;2.33;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T10:17:40;5.63;;;2.10;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T10:20:08;5.00;;;2.30;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T10:22:36;5.00;;;2.50;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T10:25:04;5.23;;;2.50;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T10:27:33;5.70;;;2.60;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T10:30:02;2.97;;;1.90;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T10:32:30;4.83;;;2.30;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T10:34:59;2.47;;;2.20;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T10:37:27;2.80;;;2.33;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T10:39:55;3.00;;;2.30;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T10:42:23;2.23;;;2.03;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T10:44:51;5.67;;;2.20;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T10:47:19;3.80;;;2.10;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T10:49:48;5.13;;;2.50;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T10:52:16;3.40;;;2.30;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T10:54:44;3.50;;;2.60;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T10:57:12;3.63;;;2.23;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T10:59:40;4.70;;;2.47;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T11:02:08;2.70;;;2.40;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T11:04:36;3.70;;;2.97;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T11:07:04;3.77;;;2.37;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T11:09:32;5.40;;;2.83;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T11:12:00;6.00;;;2.60;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T11:14:29;3.20;;;2.40;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T11:16:57;3.03;;;2.30;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T11:19:25;5.03;;;2.63;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T11:21:53;2.20;;;1.90;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T11:24:22;4.10;;;2.80;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T11:26:50;5.77;;;2.97;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T11:29:19;7.37;;;2.37;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T11:31:47;2.70;;;2.47;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T11:34:15;4.50;;;2.37;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T11:36:44;3.10;;;1.80;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T11:39:12;4.00;;;2.70;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T11:41:40;4.40;;;3.30;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T11:44:08;5.80;;;2.03;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T11:46:37;3.20;;;2.13;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T11:49:05;3.30;;;2.30;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T11:51:34;3.53;;;2.90;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T11:54:02;5.60;;;2.43;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T11:56:30;5.80;;;1.97;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T11:58:59;3.17;;;2.13;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T12:01:27;5.10;;;1.93;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T12:03:56;4.20;;;2.80;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T12:06:24;2.70;;;2.13;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T12:08:52;2.80;;;2.53;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T12:11:21;3.67;;;2.17;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T12:13:49;4.80;;;2.10;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T12:16:17;3.60;;;2.07;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T12:18:45;3.17;;;2.00;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T12:21:14;2.40;;;1.97;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T12:23:42;4.10;;;2.00;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T12:26:10;2.47;;;1.90;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T12:28:38;4.53;;;2.03;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T12:31:07;3.03;;;2.37;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T12:33:36;4.73;;;2.27;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T12:36:05;2.97;;;2.07;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T12:38:34;5.50;;;3.10;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T12:41:02;4.43;;;2.27;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T12:43:31;6.13;;;3.20;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T12:46:00;6.20;;;2.27;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T12:48:28;3.97;;;2.37;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T12:50:57;11.90;;;4.97;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T12:53:25;4.33;;;2.33;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T12:55:53;4.13;;;2.30;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T12:58:22;3.13;;;2.00;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T13:00:50;3.93;;;2.70;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T13:03:19;6.47;;;3.00;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T13:05:47;2.60;;;2.20;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T13:08:16;3.60;;;2.63;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T13:10:44;5.73;;;2.60;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T13:13:13;6.87;;;2.03;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T13:15:41;5.80;;;3.13;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T13:18:09;3.90;;;2.63;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T13:20:37;8.60;;;2.63;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T13:23:06;9.20;;;3.53;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T13:25:34;3.57;;;2.23;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T13:28:02;7.50;;;2.20;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T13:30:31;2.33;;;2.03;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T13:33:01;5.47;;;1.97;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T13:35:34;23.87;;;6.30;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T13:38:02;9.87;;;2.80;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T13:43:05;2.73;;;1.77;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T13:45:34;3.07;;;2.20;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T13:48:02;9.20;;;2.17;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T13:50:34;4.67;;;2.00;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T13:53:03;4.30;;;1.80;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T13:55:31;4.23;;;1.97;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T13:58:00;7.33;;;2.47;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T14:03:07;4.80;;;2.10;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T14:05:36;3.77;;;2.00;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T14:08:04;2.60;;;1.97;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T14:10:33;2.60;;;2.07;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T14:13:01;2.80;;;1.83;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T14:15:30;3.80;;;1.77;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T14:17:59;3.30;;;2.20;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T14:20:27;2.23;;;1.70;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T14:22:55;6.20;;;3.37;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T14:25:24;2.47;;;1.93;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T14:27:52;2.70;;;2.00;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T14:32:59;2.37;;;1.60;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T14:35:27;3.40;;;1.83;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T14:37:55;4.17;;;2.80;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T14:40:23;2.90;;;2.47;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T14:42:51;7.77;;;3.17;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T14:45:20;2.90;;;2.37;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T14:47:48;9.17;;;2.30;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T14:50:16;4.50;;;2.10;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T14:52:44;3.60;;;2.17;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T14:55:12;3.57;;;2.27;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T14:57:40;7.23;;;2.70;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T15:02:40;19.07;;;3.57;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T15:05:08;4.63;;;2.00;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T15:07:36;3.97;;;1.73;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T15:10:04;4.53;;;2.10;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T15:12:33;3.97;;;1.97;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T15:15:01;3.57;;;2.00;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T15:17:29;2.20;;;1.97;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T15:19:58;2.87;;;2.00;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T15:22:28;3.07;;;2.27;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T15:24:59;4.80;;;2.33;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T15:27:27;3.30;;;2.53;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T15:29:56;2.07;;;1.80;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T15:32:24;2.53;;;2.30;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T15:34:52;4.33;;;2.50;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T15:37:20;6.37;;;2.30;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T15:39:48;3.00;;;1.97;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T15:42:17;2.70;;;2.00;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T15:44:45;3.10;;;2.03;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T15:47:14;3.63;;;2.20;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T15:49:42;4.33;;;2.60;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T15:52:10;6.87;;;1.97;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T15:54:38;3.87;;;2.37;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T15:57:07;5.30;;;2.07;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T15:59:35;3.87;;;2.60;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T16:02:03;2.80;;;1.90;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T16:04:32;2.67;;;2.30;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T16:07:00;2.63;;;2.20;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T16:09:28;3.77;;;3.00;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T16:11:57;2.90;;;2.40;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T16:14:25;3.90;;;2.60;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T16:16:54;5.57;;;2.43;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T16:19:22;2.60;;;2.00;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T16:21:51;4.60;;;2.57;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T16:24:20;3.17;;;2.87;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T16:26:49;4.97;;;3.40;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T16:29:18;3.80;;;3.50;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T16:31:46;13.70;;;3.30;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T16:34:14;3.33;;;2.70;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T16:36:43;4.33;;;2.80;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T16:39:11;6.53;;;2.80;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T16:41:39;4.20;;;2.93;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T16:44:08;3.27;;;2.60;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T16:46:36;3.77;;;3.40;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T16:49:05;6.60;;;2.67;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T16:51:33;3.63;;;2.80;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T16:54:01;3.50;;;2.33;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T16:56:30;2.90;;;2.60;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T16:58:58;8.17;;;5.60;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T17:01:27;7.73;;;4.47;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T17:03:55;4.73;;;3.83;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T17:06:23;4.10;;;3.10;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T17:08:52;3.37;;;3.07;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T17:11:20;6.13;;;2.87;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T17:13:48;8.10;;;3.70;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T17:16:16;3.70;;;3.37;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T17:18:44;5.93;;;3.77;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T17:21:13;4.33;;;3.47;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T17:23:42;5.57;;;5.07;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T17:26:10;5.67;;;3.10;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T17:28:38;3.50;;;2.90;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T17:31:07;5.67;;;3.30;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T17:33:36;6.87;;;3.40;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T17:36:04;7.13;;;3.73;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T17:38:32;6.17;;;4.17;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T17:41:01;4.47;;;3.60;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T17:43:29;10.50;;;4.17;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T17:45:57;5.10;;;4.33;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T17:48:25;13.87;;;10.90;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T17:50:54;9.03;;;5.27;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T17:53:22;8.37;;;4.07;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T17:55:50;5.80;;;3.60;;
3491;http://www.opengis.net/def/sensors/types/examples/SDS011;1760;52.480;13.422;2019-07-11T17:58:19;3.80;;;3.17;;
